0,0,0,0,1,out
0,0,1,0,1,out
0,0,2,0,1,out
0,0,3,0,1,out
0,0,4,0,1,out
0,0,5,0,1,out
0,0,6,0,1,out
0,0,7,0,1,out
0,0,8,0,1,out
0,0,9,0,1,out
0,0,10,0,1,out
0,0,11,0,1,out
0,0,12,0,1,out
0,0,13,0,1,out
0,0,14,0,1,out
0,0,15,0,1,out
0,0,16,0,1,out
0,0,17,0,1,out
0,0,18,0,1,out
0,0,19,0,1,out
0,1,0,1,0,out
0,1,1,1,0,out
0,1,2,1,0,out
0,1,3,1,0,out
0,1,4,1,0,out
0,1,5,1,0,out
0,1,6,1,0,out
0,1,7,1,0,out
0,1,8,1,0,out
0,1,9,1,0,out
0,1,10,1,0,out
0,1,11,1,0,out
0,1,12,1,0,out
0,1,13,1,0,out
0,1,14,1,0,out
0,1,15,1,0,out
0,1,16,1,0,out
0,1,17,1,0,out
0,1,18,1,0,out
0,1,19,1,0,out
0,2,0,2,1,out
0,2,1,2,1,out
0,2,2,2,1,out
0,2,3,2,1,out
0,2,4,2,1,out
0,2,5,2,1,out
0,2,6,2,1,out
0,2,7,2,1,out
0,2,8,2,1,out
0,2,9,2,1,out
0,2,10,2,1,out
0,2,11,2,1,out
0,2,12,2,1,out
0,2,13,2,1,out
0,2,14,2,1,out
0,2,15,2,1,out
0,2,16,2,1,out
0,2,17,2,1,out
0,2,18,2,1,out
0,2,19,2,1,out
0,3,0,3,0,out
0,3,1,3,0,out
0,3,2,3,0,out
0,3,3,3,0,out
0,3,4,3,0,out
0,3,5,3,0,out
0,3,6,3,0,out
0,3,7,3,0,out
0,3,8,3,0,out
0,3,9,3,0,out
0,3,10,3,0,out
0,3,11,3,0,out
0,3,12,3,0,out
0,3,13,3,0,out
0,3,14,3,0,out
0,3,15,3,0,out
0,3,16,3,0,out
0,3,17,3,0,out
0,3,18,3,0,out
0,3,19,3,0,out
0,4,0,4,0,out
0,4,1,4,0,out
0,4,2,4,0,out
0,4,3,4,0,out
0,4,4,4,0,out
0,4,5,4,0,out
0,4,6,4,0,out
0,4,7,4,0,out
0,4,8,4,0,out
0,4,9,4,0,out
0,4,10,4,0,out
0,4,11,4,0,out
0,4,12,4,0,out
0,4,13,4,0,out
0,4,14,4,0,out
0,4,15,4,0,out
0,4,16,4,0,out
0,4,17,4,0,out
0,4,18,4,0,out
0,4,19,4,0,out
0,5,0,5,3,out
0,5,1,5,3,out
0,5,2,5,3,out
0,5,3,5,3,out
0,5,4,5,3,out
0,5,5,5,3,out
0,5,6,5,3,out
0,5,7,5,3,out
0,5,8,5,3,out
0,5,9,5,3,out
0,5,10,5,3,out
0,5,11,5,3,out
0,5,12,5,3,out
0,5,13,5,3,out
0,5,14,5,3,out
0,5,15,5,3,out
0,5,16,5,3,out
0,5,17,5,3,out
0,5,18,5,3,out
0,5,19,5,3,out
0,6,0,6,4,out
0,6,1,6,4,out
0,6,2,6,4,out
0,6,3,6,4,out
0,6,4,6,4,out
0,6,5,6,4,out
0,6,6,6,4,out
0,6,7,6,4,out
0,6,8,6,4,out
0,6,9,6,4,out
0,6,10,6,4,out
0,6,11,6,4,out
0,6,12,6,4,out
0,6,13,6,4,out
0,6,14,6,4,out
0,6,15,6,4,out
0,6,16,6,4,out
0,6,17,6,4,out
0,6,18,6,4,out
0,6,19,6,4,out
0,7,0,7,4,out
0,7,1,7,4,out
0,7,2,7,4,out
0,7,3,7,4,out
0,7,4,7,4,out
0,7,5,7,4,out
0,7,6,7,4,out
0,7,7,7,4,out
0,7,8,7,4,out
0,7,9,7,4,out
0,7,10,7,4,out
0,7,11,7,4,out
0,7,12,7,4,out
0,7,13,7,4,out
0,7,14,7,4,out
0,7,15,7,4,out
0,7,16,7,4,out
0,7,17,7,4,out
0,7,18,7,4,out
0,7,19,7,4,out
0,8,0,8,1,out
0,8,1,8,1,out
0,8,2,8,1,out
0,8,3,8,1,out
0,8,4,8,1,out
0,8,5,8,1,out
0,8,6,8,1,out
0,8,7,8,1,out
0,8,8,8,1,out
0,8,9,8,1,out
0,8,10,8,1,out
0,8,11,8,1,out
0,8,12,8,1,out
0,8,13,8,1,out
0,8,14,8,1,out
0,8,15,8,1,out
0,8,16,8,1,out
0,8,17,8,1,out
0,8,18,8,1,out
0,8,19,8,1,out
0,9,0,9,1,out
0,9,1,9,1,out
0,9,2,9,1,out
0,9,3,9,1,out
0,9,4,9,1,out
0,9,5,9,1,out
0,9,6,9,1,out
0,9,7,9,1,out
0,9,8,9,1,out
0,9,9,9,1,out
0,9,10,9,1,out
0,9,11,9,1,out
0,9,12,9,1,out
0,9,13,9,1,out
0,9,14,9,1,out
0,9,15,9,1,out
0,9,16,9,1,out
0,9,17,9,1,out
0,9,18,9,1,out
0,9,19,9,1,out
0,10,0,10,0,out
0,10,1,10,0,out
0,10,2,10,0,out
0,10,3,10,0,out
0,10,4,10,0,out
0,10,5,10,0,out
0,10,6,10,0,out
0,10,7,10,0,out
0,10,8,10,0,out
0,10,9,10,0,out
0,10,10,10,0,out
0,10,11,10,0,out
0,10,12,10,0,out
0,10,13,10,0,out
0,10,14,10,0,out
0,10,15,10,0,out
0,10,16,10,0,out
0,10,17,10,0,out
0,10,18,10,0,out
0,10,19,10,0,out
0,11,0,11,1,out
0,11,1,11,1,out
0,11,2,11,1,out
0,11,3,11,1,out
0,11,4,11,1,out
0,11,5,11,1,out
0,11,6,11,1,out
0,11,7,11,1,out
0,11,8,11,1,out
0,11,9,11,1,out
0,11,10,11,1,out
0,11,11,11,1,out
0,11,12,11,1,out
0,11,13,11,1,out
0,11,14,11,1,out
0,11,15,11,1,out
0,11,16,11,1,out
0,11,17,11,1,out
0,11,18,11,1,out
0,11,19,11,1,out
0,12,0,12,3,out
0,12,1,12,3,out
0,12,2,12,3,out
0,12,3,12,3,out
0,12,4,12,3,out
0,12,5,12,3,out
0,12,6,12,3,out
0,12,7,12,3,out
0,12,8,12,3,out
0,12,9,12,3,out
0,12,10,12,3,out
0,12,11,12,3,out
0,12,12,12,3,out
0,12,13,12,3,out
0,12,14,12,3,out
0,12,15,12,3,out
0,12,16,12,3,out
0,12,17,12,3,out
0,12,18,12,3,out
0,12,19,12,3,out
0,13,0,13,3,out
0,13,1,13,3,out
0,13,2,13,3,out
0,13,3,13,3,out
0,13,4,13,3,out
0,13,5,13,3,out
0,13,6,13,3,out
0,13,7,13,3,out
0,13,8,13,3,out
0,13,9,13,3,out
0,13,10,13,3,out
0,13,11,13,3,out
0,13,12,13,3,out
0,13,13,13,3,out
0,13,14,13,3,out
0,13,15,13,3,out
0,13,16,13,3,out
0,13,17,13,3,out
0,13,18,13,3,out
0,13,19,13,3,out
0,14,0,14,3,out
0,14,1,14,3,out
0,14,2,14,3,out
0,14,3,14,3,out
0,14,4,14,3,out
0,14,5,14,3,out
0,14,6,14,3,out
0,14,7,14,3,out
0,14,8,14,3,out
0,14,9,14,3,out
0,14,10,14,3,out
0,14,11,14,3,out
0,14,12,14,3,out
0,14,13,14,3,out
0,14,14,14,3,out
0,14,15,14,3,out
0,14,16,14,3,out
0,14,17,14,3,out
0,14,18,14,3,out
0,14,19,14,3,out
0,15,0,15,4,out
0,15,1,15,4,out
0,15,2,15,4,out
0,15,3,15,4,out
0,15,4,15,4,out
0,15,5,15,4,out
0,15,6,15,4,out
0,15,7,15,4,out
0,15,8,15,4,out
0,15,9,15,4,out
0,15,10,15,4,out
0,15,11,15,4,out
0,15,12,15,4,out
0,15,13,15,4,out
0,15,14,15,4,out
0,15,15,15,4,out
0,15,16,15,4,out
0,15,17,15,4,out
0,15,18,15,4,out
0,15,19,15,4,out
0,16,0,16,0,out
0,16,1,16,0,out
0,16,2,16,0,out
0,16,3,16,0,out
0,16,4,16,0,out
0,16,5,16,0,out
0,16,6,16,0,out
0,16,7,16,0,out
0,16,8,16,0,out
0,16,9,16,0,out
0,16,10,16,0,out
0,16,11,16,0,out
0,16,12,16,0,out
0,16,13,16,0,out
0,16,14,16,0,out
0,16,15,16,0,out
0,16,16,16,0,out
0,16,17,16,0,out
0,16,18,16,0,out
0,16,19,16,0,out
0,17,0,17,4,out
0,17,1,17,4,out
0,17,2,17,4,out
0,17,3,17,4,out
0,17,4,17,4,out
0,17,5,17,4,out
0,17,6,17,4,out
0,17,7,17,4,out
0,17,8,17,4,out
0,17,9,17,4,out
0,17,10,17,4,out
0,17,11,17,4,out
0,17,12,17,4,out
0,17,13,17,4,out
0,17,14,17,4,out
0,17,15,17,4,out
0,17,16,17,4,out
0,17,17,17,4,out
0,17,18,17,4,out
0,17,19,17,4,out
0,18,0,18,2,out
0,18,1,18,2,out
0,18,2,18,2,out
0,18,3,18,2,out
0,18,4,18,2,out
0,18,5,18,2,out
0,18,6,18,2,out
0,18,7,18,2,out
0,18,8,18,2,out
0,18,9,18,2,out
0,18,10,18,2,out
0,18,11,18,2,out
0,18,12,18,2,out
0,18,13,18,2,out
0,18,14,18,2,out
0,18,15,18,2,out
0,18,16,18,2,out
0,18,17,18,2,out
0,18,18,18,2,out
0,18,19,18,2,out
0,19,0,19,0,out
0,19,1,19,0,out
0,19,2,19,0,out
0,19,3,19,0,out
0,19,4,19,0,out
0,19,5,19,0,out
0,19,6,19,0,out
0,19,7,19,0,out
0,19,8,19,0,out
0,19,9,19,0,out
0,19,10,19,0,out
0,19,11,19,0,out
0,19,12,19,0,out
0,19,13,19,0,out
0,19,14,19,0,out
0,19,15,19,0,out
0,19,16,19,0,out
0,19,17,19,0,out
0,19,18,19,0,out
0,19,19,19,0,out
0,0,0,0,1,coming
0,1,0,1,0,coming
0,2,0,2,1,coming
0,3,0,3,0,coming
0,4,0,4,0,coming
0,5,0,5,3,coming
0,6,0,6,4,coming
0,7,0,7,4,coming
0,8,0,8,1,coming
0,9,0,9,1,coming
0,10,0,10,0,coming
0,11,0,11,1,coming
0,12,0,12,3,coming
0,13,0,13,3,coming
0,14,0,14,3,coming
0,15,0,15,4,coming
0,16,0,16,0,coming
0,17,0,17,4,coming
0,18,0,18,2,coming
0,19,0,19,0,coming
100,0,0,0,1,in
100,1,0,1,0,in
100,2,0,2,1,in
100,3,0,3,0,in
100,4,0,4,0,in
100,5,0,5,3,in
100,6,0,6,4,in
100,7,0,7,4,in
100,8,0,8,1,in
100,9,0,9,1,in
100,10,0,10,0,in
100,11,0,11,1,in
100,12,0,12,3,in
100,13,0,13,3,in
100,14,0,14,3,in
100,15,0,15,4,in
100,16,0,16,0,in
100,17,0,17,4,in
100,18,0,18,2,in
100,19,0,19,0,in
228,0,1,0,1,coming
228,1,1,1,0,coming
228,2,1,2,1,coming
228,3,1,3,0,coming
228,4,1,4,0,coming
228,6,1,6,4,coming
228,7,1,7,4,coming
228,8,1,8,1,coming
228,9,1,9,1,coming
228,10,1,10,0,coming
228,11,1,11,1,coming
228,15,1,15,4,coming
228,16,1,16,0,coming
228,17,1,17,4,coming
228,18,1,18,2,coming
228,19,1,19,0,coming
229,5,1,5,3,coming
229,12,1,12,3,coming
229,13,1,13,3,coming
229,14,1,14,3,coming
328,0,1,0,1,in
328,1,1,1,0,in
328,2,1,2,1,in
328,3,1,3,0,in
328,4,1,4,0,in
328,6,1,6,4,in
328,7,1,7,4,in
328,8,1,8,1,in
328,9,1,9,1,in
328,10,1,10,0,in
328,11,1,11,1,in
328,15,1,15,4,in
328,16,1,16,0,in
328,17,1,17,4,in
328,18,1,18,2,in
328,19,1,19,0,in
329,5,1,5,3,in
329,12,1,12,3,in
329,13,1,13,3,in
329,14,1,14,3,in
456,0,2,0,1,coming
456,1,2,1,0,coming
456,2,2,2,1,coming
456,3,2,3,0,coming
456,4,2,4,0,coming
456,6,2,6,4,coming
456,7,2,7,4,coming
456,8,2,8,1,coming
456,9,2,9,1,coming
456,10,2,10,0,coming
456,11,2,11,1,coming
456,15,2,15,4,coming
456,16,2,16,0,coming
456,17,2,17,4,coming
456,18,2,18,2,coming
456,19,2,19,0,coming
457,5,2,5,3,coming
457,12,2,12,3,coming
457,13,2,13,3,coming
457,14,2,14,3,coming
556,0,2,0,1,in
556,1,2,1,0,in
556,2,2,2,1,in
556,3,2,3,0,in
556,4,2,4,0,in
556,6,2,6,4,in
556,7,2,7,4,in
556,8,2,8,1,in
556,9,2,9,1,in
556,10,2,10,0,in
556,11,2,11,1,in
556,15,2,15,4,in
556,16,2,16,0,in
556,17,2,17,4,in
556,18,2,18,2,in
556,19,2,19,0,in
557,5,2,5,3,in
557,12,2,12,3,in
557,13,2,13,3,in
557,14,2,14,3,in
684,0,3,0,1,coming
684,1,3,1,0,coming
684,2,3,2,1,coming
684,3,3,3,0,coming
684,4,3,4,0,coming
684,6,3,6,4,coming
684,7,3,7,4,coming
684,8,3,8,1,coming
684,9,3,9,1,coming
684,10,3,10,0,coming
684,11,3,11,1,coming
684,15,3,15,4,coming
684,16,3,16,0,coming
684,17,3,17,4,coming
684,18,3,18,2,coming
684,19,3,19,0,coming
685,5,3,5,3,coming
685,12,3,12,3,coming
685,13,3,13,3,coming
685,14,3,14,3,coming
784,0,3,0,1,in
784,1,3,1,0,in
784,2,3,2,1,in
784,3,3,3,0,in
784,4,3,4,0,in
784,6,3,6,4,in
784,7,3,7,4,in
784,8,3,8,1,in
784,9,3,9,1,in
784,10,3,10,0,in
784,11,3,11,1,in
784,15,3,15,4,in
784,16,3,16,0,in
784,17,3,17,4,in
784,18,3,18,2,in
784,19,3,19,0,in
785,5,3,5,3,in
785,12,3,12,3,in
785,13,3,13,3,in
785,14,3,14,3,in
901,4,10,4,0,coming
901,16,10,16,0,coming
912,0,4,0,1,coming
912,1,4,1,0,coming
912,2,4,2,1,coming
912,3,4,3,0,coming
912,8,4,8,1,coming
912,9,4,9,1,coming
912,10,4,10,0,coming
912,11,4,11,1,coming
912,18,4,18,2,coming
912,19,4,19,0,coming
913,5,4,5,3,coming
913,12,4,12,3,coming
913,13,4,13,3,coming
913,14,4,14,3,coming
1001,4,10,4,0,in
1001,16,10,16,0,in
1007,4,11,4,0,coming
1007,16,11,16,0,coming
1012,0,4,0,1,in
1012,1,4,1,0,in
1012,2,4,2,1,in
1012,3,4,3,0,in
1012,8,4,8,1,in
1012,9,4,9,1,in
1012,10,4,10,0,in
1012,11,4,11,1,in
1012,18,4,18,2,in
1012,19,4,19,0,in
1013,5,4,5,3,in
1013,12,4,12,3,in
1013,13,4,13,3,in
1013,14,4,14,3,in
1107,4,11,4,0,in
1107,16,11,16,0,in
1140,0,5,0,1,coming
1140,1,5,1,0,coming
1140,0,0,0,1,going
1141,1,0,1,0,going
1142,2,0,2,1,going
1143,3,0,3,0,going
1144,4,0,4,0,going
1145,8,0,8,1,going
1146,9,0,9,1,going
1147,10,0,10,0,going
1148,11,0,11,1,going
1149,16,0,16,0,going
1150,18,0,18,2,going
1151,19,0,19,0,going
1152,5,0,5,3,going
1153,12,0,12,3,going
1154,13,0,13,3,going
1155,14,0,14,3,going
1156,0,1,0,1,going
1157,1,1,1,0,going
1158,2,1,2,1,going
1159,3,1,3,0,going
1160,4,1,4,0,going
1161,8,1,8,1,going
1162,9,1,9,1,going
1163,10,1,10,0,going
1164,11,1,11,1,going
1165,16,1,16,0,going
1166,18,1,18,2,going
1167,19,1,19,0,going
1168,5,1,5,3,going
1169,12,1,12,3,going
1170,13,1,13,3,going
1171,14,1,14,3,going
1172,0,2,0,1,going
1173,1,2,1,0,going
1174,2,2,2,1,going
1175,3,2,3,0,going
1176,4,2,4,0,going
1177,8,2,8,1,going
1178,9,2,9,1,going
1179,10,2,10,0,going
1180,11,2,11,1,going
1181,16,2,16,0,going
1182,18,2,18,2,going
1183,19,2,19,0,going
1184,5,2,5,3,going
1185,12,2,12,3,going
1186,13,2,13,3,going
1187,14,2,14,3,going
1188,4,3,4,0,going
1189,16,3,16,0,going
1190,6,3,6,4,going
1191,7,3,7,4,going
1192,15,3,15,4,going
1193,17,3,17,4,going
1194,0,3,0,1,going
1195,1,3,1,0,going
1196,2,3,2,1,going
1197,3,3,3,0,going
1198,8,3,8,1,going
1199,9,3,9,1,going
1200,10,3,10,0,going
1201,11,3,11,1,going
1202,18,3,18,2,going
